id_poligono;id_distrito;nombre_distrito;provincia;id_seccion;nombre_seccion;localidad;score_promedio;q_geo;indice_geo;q_estimada;q_personaspriorizadas;indice_hogares;hogares_estimados;observado;shape_texto
9250;2;Cordon1;"BUENOS AIRES";52;"General San Martin";NULL;27.29612903225807;313;0.5670;552.0282;2;2.58951;213.17877982753436;1;"POLYGON((-34.5453917739825 -58.6033398263903,-34.5396509922816 -58.5999978297409,-34.5412492119336 -58.5975990446894,-34.5436014186346 -58.5941755359266,-34.5488880614179 -58.5997649379883,-34.5482708982736 -58.6005800591223,-34.5455111310057 -58.6026993740707,-34.5453917739825 -58.6033398263903))"
9251;2;Cordon1;"BUENOS AIRES";52;"General San Martin";NULL;32.275727590221194;1314;0.5670;2317.4603;111;2.58951;894.9422258587574;0;"POLYGON((-34.5415655318895 -58.5800454934376,-34.5396217260854 -58.5863871598735,-34.5386255256108 -58.5892664222209,-34.5329793771892 -58.5961426352529,-34.5290431704359 -58.5939315561507,-34.532092515791 -58.5904934496347,-34.5347925835408 -58.5870553431187,-34.5359862017924 -58.5855853399793,-34.5377356270161 -58.5816126868672,-34.5389626544299 -58.5788184660238,-34.541674870966 -58.5799604519337,-34.5415655318895 -58.5800454934376))"
9252;2;Cordon1;"BUENOS AIRES";52;"General San Martin";NULL;38.73017964071857;517;0.5670;911.8166;167;2.58951;352.1195820159182;0;"POLYGON((-34.5554972216343 -58.5325974015881,-34.5581490128287 -58.5289316902311,-34.5600208654365 -58.5316419768195,-34.5601929601917 -58.5314869296723,-34.5614725967637 -58.5300052452206,-34.5623496682418 -58.5289460245175,-34.5637900247181 -58.5311746738581,-34.5623818122227 -58.5334278138508,-34.5662008232836 -58.5382341043244,-34.5624630481358 -58.5409232459999,-34.5554972216343 -58.5325974015881))"
9253;2;Cordon1;"BUENOS AIRES";52;"General San Martin";NULL;36.547490445859886;2099;0.5670;3701.9400;257;2.58951;1429.5918813375968;0;"POLYGON((-34.5504710506545 -58.524631668958,-34.5521513780464 -58.5233822961207,-34.5527628854267 -58.5229183939702,-34.5545789569138 -58.521489786211,-34.5547318337589 -58.5214001687501,-34.5556187830411 -58.5206568709862,-34.5556820424253 -58.5205250806025,-34.5569050571858 -58.5196605356855,-34.5588990456909 -58.5230343695078,-34.5578605374675 -58.5239621738089,-34.5578025496987 -58.5239990751163,-34.5598903516115 -58.5262509186081,-34.5579162443478 -58.5290830699209,-34.555517187304 -58.5324427772156,-34.5553566508316 -58.5324273657142,-34.5546451531859 -58.5321037241858,-34.5529216336181 -58.5311995827732,-34.5498752935176 -58.5295556892957,-34.5473439544206 -58.5282148886781,-34.5453866937489 -58.5271874552547,-34.5447959195304 -58.5268329907236,-34.5449705832124 -58.526673738543,-34.5504710506545 -58.524631668958))"
9254;2;Cordon1;"BUENOS AIRES";52;"General San Martin";NULL;48.229735234215944;1083;0.5670;1910.0529;846;2.58951;737.6121998513738;0;"POLYGON((-34.5624039100307 -58.5597556697818,-34.5616702608761 -58.5584711824095,-34.5588114345802 -58.5537084764222,-34.5584794884053 -58.5533139896637,-34.5619432745779 -58.5494845816173,-34.5625073425344 -58.5496625817401,-34.5663680208726 -58.5510865827221,-34.5669325406537 -58.5513829556072,-34.5624039100307 -58.5597556697818))"
9255;2;Cordon1;"BUENOS AIRES";52;"General San Martin";NULL;35.08584905660377;168;0.5670;296.2963;42;2.58951;114.42183709599809;1;"POLYGON((-34.5833336948013 -58.5188099259531,-34.5820218028228 -58.5214174803185,-34.5798483900297 -58.5257886502921,-34.5781226434684 -58.5292834223253,-34.5767972268303 -58.5275306264449,-34.5766132914602 -58.5275955448108,-34.5774950992642 -58.5264486536791,-34.5782674421053 -58.5244843947996,-34.5789024897448 -58.5229692246308,-34.5790966408407 -58.5223755373176,-34.5792776493958 -58.5219151877907,-34.5800255630701 -58.5187071385404,-34.5806260579551 -58.51524482569,-34.5838356619768 -58.5167592487975,-34.5890799746752 -58.5192235666092,-34.5873182929338 -58.525486192453,-34.5833336948013 -58.5188099259531))"
9256;2;Cordon1;"BUENOS AIRES";52;"General San Martin";NULL;47.971000000000025;421;0.5670;742.5044;325;2.58951;286.73567510391933;0;"POLYGON((-34.5635348372215 -58.5578467071001,-34.5671759898092 -58.5512841646455,-34.5658352553293 -58.5507902098371,-34.5675570406614 -58.5486168086801,-34.5712299474868 -58.5532882098682,-34.5658528965724 -58.5598648653173,-34.5657082383785 -58.5598648653173,-34.5635348372215 -58.5578467071001))"
9257;2;Cordon1;"BUENOS AIRES";52;"General San Martin";NULL;39.78936293436292;2514;0.5670;4433.8624;736;2.58951;1712.2410622595162;0;"POLYGON((-34.5602457204738 -58.5201674254723,-34.5626693135408 -58.5244037694734,-34.5625286880138 -58.5245048440709,-34.5623441170096 -58.5242235930169,-34.5602281422829 -58.5265702814988,-34.557866072884 -58.5239994710833,-34.5589559207183 -58.5230458542282,-34.5570475883713 -58.5197894943685,-34.558835070656 -58.5184447627665,-34.5601907886273 -58.5174472004343,-34.5622496342336 -58.515904714185,-34.5643798912404 -58.5143754115788,-34.5658982074773 -58.513215250981,-34.5665090496102 -58.5125033342505,-34.5679699806069 -58.5108852070392,-34.5690346286123 -58.5126666477611,-34.5602457204738 -58.5201674254723))"
9258;2;Cordon1;"BUENOS AIRES";52;"General San Martin";NULL;39.54100000000001;65;0.5670;114.6384;25;2.58951;44.27035363807514;1;"POLYGON((-34.5694123510368 -58.5124593973628,-34.5691705805133 -58.5126764974247,-34.5679911065003 -58.5108266606901,-34.5685290323464 -58.5104529437865,-34.5692163974951 -58.5100362815017,-34.5770897446858 -58.5136225735355,-34.5805815194921 -58.5152302046618,-34.5799641891396 -58.5187477015661,-34.5792102101413 -58.5219308111961,-34.5773968022309 -58.5264450393988,-34.5694123510368 -58.5124593973628))"
9259;2;Cordon1;"BUENOS AIRES";52;"General San Martin";NULL;28.136309226932678;2329;0.5670;4107.5838;208;2.58951;1586.240824981056;0;"POLYGON((-34.5623495776136 -58.5884310569127,-34.5591713438965 -58.587257271488,-34.5567249950279 -58.5861546917162,-34.5554679590381 -58.5856034018303,-34.5574497511278 -58.5831416073399,-34.5590061945557 -58.5812025877413,-34.5608050154333 -58.5787265357538,-34.5626275988061 -58.5762789987605,-34.5636078017282 -58.5749958240261,-34.5638323573067 -58.5736556193035,-34.5640937447526 -58.5739502742425,-34.5653210776236 -58.575276221468,-34.566768213574 -58.5768588036404,-34.5666731635937 -58.5769918736129,-34.5669535610356 -58.577310291047,-34.5688664418897 -58.5794964405945,-34.5711892257839 -58.5822243750298,-34.5733821631842 -58.5846617518523,-34.5730912540421 -58.5850326956934,-34.5722567705356 -58.5861146278227,-34.5717860609957 -58.5867109090065,-34.5711230512207 -58.5875659874502,-34.5625549683622 -58.5982692737716,-34.5623495776136 -58.5884310569127))"
9260;2;Cordon1;"BUENOS AIRES";52;"General San Martin";NULL;33.493097014925375;946;0.5670;1668.4303;186;2.58951;644.3039160292994;0;"POLYGON((-34.5336601438567 -58.5771160890166,-34.5336617736284 -58.5771149009143,-34.5239217427 -58.5718635977794,-34.5238619328693 -58.5719473315424,-34.5227279539285 -58.5714292963935,-34.5229747981182 -58.5709179053475,-34.5260357073953 -58.5669892840325,-34.5290919550133 -58.5707047223132,-34.5293716116581 -58.5705249430415,-34.533666338703 -58.5757385419193,-34.5343455048403 -58.5767572911253,-34.5339449176719 -58.5772648146989,-34.5336601438567 -58.5771160890166))"
9262;2;Cordon1;"BUENOS AIRES";52;"General San Martin";NULL;27.649411764705878;139;0.5670;245.1499;1;2.58951;94.67044854953636;1;"POLYGON((-34.5457494338253 -58.6027611936621,-34.5482796147387 -58.6006044905966,-34.5515357103425 -58.5965225355262,-34.5530611832425 -58.5945552015103,-34.5530506627398 -58.5944605169855,-34.5539764669825 -58.5933137821848,-34.5544709306122 -58.5945972835214,-34.554870709717 -58.5957124568138,-34.5552389273136 -58.5967750275924,-34.5555650628991 -58.5977744753545,-34.5559122394901 -58.5987108001,-34.5563856621143 -58.6000048219393,-34.5551205716575 -58.6016460203696,-34.5539633163541 -58.6032030547779,-34.5504660243369 -58.6079258326672,-34.5531289318891 -58.6105258368914,-34.5514948581643 -58.6125929690238,-34.550328482651 -58.608515908671,-34.5481980808424 -58.6053387168379,-34.5457494338253 -58.6027611936621))"
9263;2;Cordon4;"BUENOS AIRES";35;Escobar;NULL;34.278635255889526;1373;0.7813;1757.3275;161;2.58951;678.6336751231847;0;"POLYGON((-34.3117785913297 -58.8447990831685,-34.3121260017044 -58.8442531525797,-34.3182553133147 -58.8384588438307,-34.3280324338591 -58.8253068796466,-34.3378095544036 -58.8178623716178,-34.3394473461699 -58.8220685186541,-34.3438147908801 -58.8308034080745,-34.3499192874636 -58.8425657307599,-34.3424747794349 -58.8485213371829,-34.3408866177221 -58.8450968634896,-34.3392984560093 -58.8465361350419,-34.3409362477756 -58.8499109786815,-34.3362213926908 -58.8533850824283,-34.3380080746177 -58.8566606659609,-34.3404399472404 -58.854873984034,-34.342574039542 -58.8584969779414,-34.3369410284669 -58.8628644226515,-34.3337647050413 -58.8655444455419,-34.3254764861026 -58.8717482022325,-34.3204638506966 -58.8605318101359,-34.3192230993585 -58.8574547468173,-34.3168904868428 -58.8598866194401,-34.3143097240595 -58.8525413715184,-34.3200171802149 -58.8476776262729,-34.3198682900543 -58.8462383547207,-34.3145082442736 -58.8495139382534,-34.3136645333637 -58.8473798459518,-34.3121260017044 -58.8474294760053,-34.3117785913297 -58.8447990831685))"
9264;2;Cordon4;"BUENOS AIRES";35;Escobar;NULL;31.897942754919512;593;0.7813;758.9914;94;2.58951;293.1025268372995;0;"POLYGON((-34.3561070438612 -58.8116647474643,-34.3521049426571 -58.8150027445385,-34.3487931602197 -58.8179213074253,-34.3476222397801 -58.8154920844237,-34.3448260118646 -58.8177115903316,-34.3429560344461 -58.8139017297967,-34.3460580997899 -58.8114899832196,-34.3525942825424 -58.8061247209067,-34.3543244485651 -58.81031906278,-34.3552332226376 -58.8096374822256,-34.3561070438612 -58.8116647474643))"
9265;2;Cordon4;"BUENOS AIRES";35;Escobar;NULL;26.75923076923077;58;0.7813;74.2352;5;2.58951;28.66770076992658;1;"POLYGON((-34.348657841567 -58.8179700384695,-34.3500344677327 -58.8203978094205,-34.3531505517665 -58.8185836509077,-34.3553061989406 -58.822334690421,-34.3555409723952 -58.822334690421,-34.3591266033383 -58.8269234443065,-34.3511016197991 -58.8329848680436,-34.3496502929888 -58.8300608713817,-34.3480068788065 -58.831384139944,-34.3465448804756 -58.8285935372904,-34.3450935536653 -58.8297033754394,-34.3431086508218 -58.8256748763888,-34.3427671621606 -58.8258669637608,-34.3415932948875 -58.8234978861734,-34.348657841567 -58.8179700384695))"
9266;2;Cordon4;"BUENOS AIRES";35;Escobar;NULL;37.229555555555564;103;0.7813;131.8316;19;2.58951;50.90988240143325;1;"POLYGON((-34.3693682335869 -58.8384758864116,-34.3595342310667 -58.8276852688602,-34.359266378858 -58.8266521246266,-34.3557077709421 -58.822213430882,-34.3650443336461 -58.8142543938228,-34.3669192991072 -58.8174686203275,-34.3726207246929 -58.8131447203867,-34.3757966865963 -58.8165502698976,-34.3734625459203 -58.8188844105736,-34.3739217211352 -58.8211037574459,-34.3726589892941 -58.822060372477,-34.3733477521165 -58.8243562485518,-34.3704013778206 -58.8260781556079,-34.3739982503377 -58.8348407492932,-34.3779012396648 -58.8327744608259,-34.3805032325496 -58.8349938076982,-34.3798909989296 -58.836677450153,-34.3801971157396 -58.836983566963,-34.3762941264125 -58.8460140128571,-34.3693682335869 -58.8384758864116))"
9267;2;Cordon4;"BUENOS AIRES";35;Escobar;NULL;34.58698924731183;106;0.7813;135.6713;15;2.58951;52.392694510329086;1;"POLYGON((-34.3579379573892 -58.814598926142,-34.3635120188206 -58.8102193064459,-34.3601968335961 -58.8025163760714,-34.3607168626509 -58.8016063252254,-34.3628294806861 -58.8034264269173,-34.3643245642188 -58.8027113869669,-34.3647470878258 -58.8037839468925,-34.365527131408 -58.8034589287332,-34.3666971967814 -58.8053765358729,-34.3656896404877 -58.8062865867188,-34.3666321931495 -58.8074566520922,-34.3680947748662 -58.8062540849029,-34.369069829344 -58.8078791756992,-34.3706299165085 -58.8063515903507,-34.3698498729263 -58.8052140267933,-34.3719787418694 -58.803556434181,-34.3728237890835 -58.804889008634,-34.3715237164465 -58.8060265721914,-34.3727587854517 -58.8083667029381,-34.3731488072428 -58.8083016993063,-34.375716450701 -58.8127219462723,-34.3744326289719 -58.8148264388535,-34.3696061093068 -58.810211180992,-34.364665833286 -58.8135913698483,-34.3649583496293 -58.814176402535,-34.3596605536333 -58.8185641476851,-34.3579379573892 -58.814598926142))"
9268;2;Cordon4;"BUENOS AIRES";35;Escobar;NULL;33.37910071942444;324;0.7813;414.6935;68;2.58951;160.14370774916512;1;"POLYGON((-34.3523707204327 -58.8060397694488,-34.3455033875867 -58.8116727209478,-34.3373495164353 -58.8177924707245,-34.3354544802829 -58.8146630532251,-34.3277004791454 -58.8185574394466,-34.3267790395483 -58.8170709661344,-34.3223109267852 -58.8090040232469,-34.3152871230643 -58.8142544903849,-34.3146960108699 -58.8128984094684,-34.3129574455925 -58.814011091246,-34.3114275081483 -58.810846902441,-34.3086805750099 -58.8126550103296,-34.3076374358434 -58.8088301667192,-34.3158434639531 -58.8026061030258,-34.3141396699811 -58.7990594298598,-34.3145916969533 -58.7986769454987,-34.3132356160369 -58.7959995549714,-34.3142439838978 -58.7951302723327,-34.3136528717035 -58.7937046488052,-34.3252317164514 -58.785194371772,-34.3275440082704 -58.7898798051948,-34.3307081970754 -58.7959995549714,-34.3277526361037 -58.7977989700336,-34.3291434883257 -58.8006154457831,-34.3292478022423 -58.8034319215326,-34.3315774797142 -58.8072915364486,-34.3318904214641 -58.8076044781985,-34.3340114711026 -58.8056225137822,-34.3365150051022 -58.8098298417537,-34.3383926556018 -58.8101775548092,-34.3445819479896 -58.8028060380327,-34.3473984237391 -58.8081260477818,-34.3512232673495 -58.8042316615603,-34.3523707204327 -58.8060397694488))"
9269;2;Cordon4;"BUENOS AIRES";35;Escobar;NULL;32.748273092369466;291;0.7813;372.4562;80;2.58951;143.83277455246943;1;"POLYGON((-34.3308404680042 -58.7692275905288,-34.3251034752179 -58.7728840764983,-34.327011779672 -58.7761306723878,-34.329490097145 -58.773825837138,-34.3299733690522 -58.7750773874618,-34.3252211952979 -58.7789187795448,-34.3252026079168 -58.7791387302205,-34.3220737321073 -58.7814559570577,-34.318412018041 -58.7748171641271,-34.3142732278612 -58.7779522357304,-34.3138890886529 -58.7770476498528,-34.3181756203274 -58.7734584225797,-34.3181357354889 -58.7733387680642,-34.3166599964635 -58.7710254474298,-34.315593077033 -58.7715539215402,-34.3148552075203 -58.7700283264667,-34.327805936609 -58.7605911544658,-34.3301537056358 -58.7651070163184,-34.3308404680042 -58.7692275905288))"
9270;2;Cordon4;"BUENOS AIRES";35;Escobar;NULL;39.38285123966945;518;0.7813;662.9976;174;2.58951;256.0322241176068;0;"POLYGON((-34.3572850797266 -58.7844243739857,-34.3621419108591 -58.7778000251941,-34.3616193404208 -58.7757712223159,-34.3569469459135 -58.7792447787588,-34.3558710655994 -58.7770622786929,-34.3589450093542 -58.7747875603144,-34.3566395515381 -58.7701151658071,-34.355010361348 -58.771344743309,-34.3519364175932 -58.7647665036737,-34.3607586361695 -58.7576964330377,-34.3643551503626 -58.7643361515481,-34.3618652559212 -58.7660268206132,-34.36426293205 -58.770668475683,-34.3688431082446 -58.7668875248646,-34.3665683898661 -58.7626147430454,-34.3669987419917 -58.7621843909197,-34.3694578969956 -58.7672563981151,-34.3724088830002 -58.7639057994224,-34.3683820166814 -58.7771775515837,-34.3642014531749 -58.7864839163014,-34.3618959953588 -58.7897422966815,-34.3572850797266 -58.7844243739857))"
9271;2;Cordon4;"BUENOS AIRES";35;Escobar;NULL;36.698009049773745;472;0.7813;604.1213;118;2.58951;233.29577178287738;0;"POLYGON((-34.3750202560926 -58.7549616855212,-34.3722191931559 -58.7507855553246,-34.3706404122279 -58.7529245488399,-34.3695709154703 -58.751396696329,-34.3679921345423 -58.7487993470604,-34.3680430629594 -58.7469659240473,-34.3666679956995 -58.7443685747787,-34.3640197180139 -58.7417202970931,-34.365751284193 -58.7397340888289,-34.3669226377847 -58.7412110129228,-34.3678902777083 -58.7403452298333,-34.3704876269768 -58.7441648611106,-34.374052616169 -58.73988687408,-34.3764462517695 -58.7364237417219,-34.3810298093022 -58.7396831604119,-34.3859189373372 -58.7287844791673,-34.38398365749 -58.7268491993201,-34.3857152236691 -58.7221128565362,-34.3885162866058 -58.7231314248769,-34.3859189373372 -58.7302104748441,-34.3765795648754 -58.7537047567312,-34.3750202560926 -58.7549616855212))"
9272;2;Cordon4;"BUENOS AIRES";35;Escobar;NULL;32.739439999999995;137;0.7813;175.3488;29;2.58951;67.71508630135166;1;"POLYGON((-34.3862368337845 -58.7697896020642,-34.3860941699817 -58.7693113882216,-34.3894137577917 -58.7668126570922,-34.3887628582211 -58.7654240713416,-34.3866221218556 -58.7668705148318,-34.3858410423709 -58.7657133600396,-34.3849587118418 -58.7663642596102,-34.384336741141 -58.7653951424718,-34.385667469152 -58.7643826320286,-34.3852769294097 -58.7627770797545,-34.3837726281799 -58.7637461968929,-34.3834833394818 -58.7623865400121,-34.3851756783654 -58.7600216049056,-34.3824563646038 -58.7536138602439,-34.3809231345041 -58.7521963456235,-34.3802086875421 -58.7518391221425,-34.3836023106118 -58.7493385577753,-34.3898090685948 -58.7615288090654,-34.3882908688004 -58.7626897853788,-34.3923989388322 -58.7649224321352,-34.3862368337845 -58.7697896020642))"
9273;2;Cordon4;"BUENOS AIRES";35;Escobar;NULL;27.79262345679013;332;0.7813;424.9328;24;2.58951;164.0978733726299;1;"POLYGON((-34.3925852480208 -58.7659013894725,-34.3933052826106 -58.7653526138705,-34.3969946597715 -58.767254312694,-34.3990227980365 -58.7669486222889,-34.3985877770753 -58.7673013419871,-34.3981821494223 -58.7671661327695,-34.3977353711379 -58.7675482457759,-34.3946284984623 -58.7699478266214,-34.3925852480208 -58.7659013894725))"
9274;2;Cordon4;"BUENOS AIRES";35;Escobar;NULL;25.272230215827346;245;0.7813;313.5799;15;2.58951;121.09632221774004;1;"POLYGON((-34.3990333898384 -58.7673067756591,-34.3992628508205 -58.76703173694,-34.4027659217565 -58.7665234048799,-34.401019911637 -58.7598487839167,-34.4033405579983 -58.7578817598581,-34.4054512411175 -58.7617716051876,-34.409341086447 -58.7588321197965,-34.4073740623883 -58.7545444493765,-34.4091863766896 -58.7529752504083,-34.4089653627504 -58.7521574988334,-34.4103356491733 -58.7512292402888,-34.4121921662624 -58.7532625685292,-34.4139271256849 -58.7542295045131,-34.4145238633207 -58.7541632003314,-34.4150984995626 -58.75562189233,-34.4152753107139 -58.757478409419,-34.4162919748341 -58.7586276819028,-34.4164908873794 -58.7590089309479,-34.4168224082882 -58.7590310323418,-34.4163582790159 -58.7593846546445,-34.414266545465 -58.7609909822664,-34.4130836585011 -58.7586667131444,-34.4128760196316 -58.7584754243073,-34.4074129046094 -58.7706339359358,-34.4064270793422 -58.7700999472494,-34.4052769498638 -58.7689908938238,-34.3990333898384 -58.7673067756591))"
9275;2;Cordon4;"BUENOS AIRES";35;Escobar;NULL;28.98747016706445;1331;0.7813;1703.5710;101;2.58951;657.8743055998016;0;"POLYGON((-34.4225102761322 -58.733742917875,-34.4263896580759 -58.7244811473706,-34.4280957736951 -58.7270403207994,-34.4296190912123 -58.7258825994864,-34.4317720466366 -58.7306556610402,-34.4339971716203 -58.7289813268016,-34.4352654962758 -58.7303928494019,-34.4371679832589 -58.7338909706289,-34.4388045312013 -58.736974840658,-34.4328106743621 -58.7413474921917,-34.431787831898 -58.7371947517878,-34.4268781880707 -58.7409588120554,-34.426755446975 -58.7407951572612,-34.431787831898 -58.7367856148022,-34.4284124517667 -58.7298711997453,-34.4229197877349 -58.7342285086421,-34.4225102761322 -58.733742917875))"
9276;2;Cordon4;"BUENOS AIRES";35;Escobar;NULL;30.65539062499997;267;0.7813;341.7381;16;2.58951;131.97027768207508;1;"POLYGON((-34.4468727463621 -58.727440908593,-34.4454385886363 -58.7286486203621,-34.4465959790817 -58.7307872766198,-34.4388968165538 -58.7369767994364,-34.4353491632321 -58.7302589027208,-34.4341666121248 -58.7289253876425,-34.4439037882631 -58.7217797596754,-34.4468727463621 -58.727440908593))"
9277;2;Cordon4;"BUENOS AIRES";35;Escobar;NULL;27.707590361445796;764;0.7813;977.8574;35;2.58951;377.62281703856956;0;"POLYGON((-34.430467994832 -58.7571367797484,-34.427146787467 -58.7512240242123,-34.4218378878154 -58.7549729628288,-34.4217875664917 -58.7548974808432,-34.4269455021722 -58.7509472569318,-34.4228946356134 -58.744103556907,-34.4230707602464 -58.7440280749215,-34.4255616657701 -58.748129262804,-34.4323434448277 -58.7464354490209,-34.4327795262932 -58.7414054614355,-34.4350672105655 -58.7398510093018,-34.4382787673323 -58.7456582078391,-34.434905899495 -58.7485324778223,-34.4333221180757 -58.7454822321259,-34.4321480680714 -58.7466611537069,-34.4285632532855 -58.7498269800605,-34.431228444398 -58.7567747004818,-34.430467994832 -58.7571367797484))"
9278;2;Cordon3;"BUENOS AIRES";77;Merlo;NULL;18.440453712190642;2372;0.7317;3241.7658;24;2.58951;1251.8846752394293;0;"POLYGON((-34.7279278045621 -58.7328251300825,-34.7214744734977 -58.7412970580254,-34.7283384492573 -58.7487236547489,-34.7198541251217 -58.7595597345136,-34.715454429184 -58.7546761845469,-34.7075439784316 -58.7651859441526,-34.7056310671544 -58.7631154990054,-34.7042132623253 -58.7650509151212,-34.6995547607442 -58.757916881299,-34.7065650179544 -58.7481329027368,-34.7119886840464 -58.754861849465,-34.7164446420805 -58.7489543293441,-34.7121687227549 -58.7387427588494,-34.7218458033339 -58.7251948460387,-34.7279278045621 -58.7328251300825))"
9279;2;Cordon3;"BUENOS AIRES";77;Merlo;NULL;20.51790218790219;817;0.7317;1116.5778;21;2.58951;431.19299311550253;0;"POLYGON((-34.6729089076092 -58.793301820402,-34.6736575021132 -58.7936012582037,-34.6746456468585 -58.7927927761393,-34.6835688933466 -58.7803960511525,-34.6891084926765 -58.7865345260856,-34.6765620487889 -58.8045531957977,-34.6729089076092 -58.793301820402))"
9280;2;Cordon3;"BUENOS AIRES";77;Merlo;NULL;19.173117628307214;6535;0.7317;8931.2560;128;2.58951;3449.0161689255388;0;"POLYGON((-34.6836165846736 -58.6702482487302,-34.6928272138153 -58.6809092341546,-34.6933472618848 -58.6771648880543,-34.6939135364493 -58.6766332833611,-34.6967911357671 -58.6802736198475,-34.6951500951923 -58.6938642093965,-34.6822991295643 -58.680296733095,-34.6815248357719 -58.6726982529687,-34.6836165846736 -58.6702482487302))"
9281;2;Cordon3;"BUENOS AIRES";77;Merlo;NULL;33.876217311233844;2841;0.7317;3882.7388;550;2.58951;1499.4116198802246;0;"POLYGON((-34.6651083719395 -58.6925630573928,-34.668519304778 -58.6970056921393,-34.6571284735085 -58.7108073370509,-34.6565810398431 -58.7109547230378,-34.6540754780666 -58.7144709315812,-34.650643490087 -58.7100493519757,-34.6651083719395 -58.6925630573928))"
9282;2;Cordon3;"BUENOS AIRES";77;Merlo;NULL;30.490769230769214;228;0.7317;311.6031;9;2.58951;120.33292831134793;1;"POLYGON((-34.6488533275857 -58.7202701793765,-34.6449975105206 -58.72509416264,-34.6468371270243 -58.728044490995,-34.6457495550032 -58.7292680095186,-34.6472131492656 -58.7314634009121,-34.6463106958864 -58.7325856826785,-34.6510427911694 -58.7390648351442,-34.6490367725034 -58.7405224982952,-34.6444139605763 -58.7359363753516,-34.6432032241192 -58.7317905202107,-34.641111952057 -58.7311301185068,-34.6391674359289 -58.7317171422436,-34.6378466325212 -58.7309833625726,-34.6349848918044 -58.7290755354281,-34.6440103817573 -58.7179587734129,-34.6488533275857 -58.7202701793765))"
9283;12;LaRioja;"LA RIOJA";6;Chilecito;NULL;39.18933333333333;90;0.2154;417.8273;33;NULL;NULL;1;"POLYGON((-29.1818274359327 -67.493607063141,-29.1823330973143 -67.4955665009949,-29.1827755510232 -67.4973205139124,-29.1827281452687 -67.4985056577756,-29.1823647011507 -67.499343159439,-29.1820802666235 -67.5005283033022,-29.1804368671332 -67.5010971723565,-29.1795835635517 -67.5005441052203,-29.1787302599702 -67.500243868775,-29.1782245985885 -67.5000542457569,-29.1775925218615 -67.4997224054752,-29.1770868604798 -67.4995643862934,-29.1758069051076 -67.4990271210754,-29.1791411098427 -67.493780884241,-29.1818274359327 -67.493607063141))"
9284;12;LaRioja;"LA RIOJA";6;Chilecito;NULL;35.821530612244906;98;0.2154;454.9675;17;NULL;NULL;1;"POLYGON((-29.1803376276238 -67.5011465474275,-29.1684259717771 -67.5068379023651,-29.1710084726964 -67.5000056835675,-29.172216751239 -67.5004620291115,-29.1729427555135 -67.5007005733731,-29.1732953861611 -67.4994663661065,-29.1750740966336 -67.5001612559121,-29.1758260296322 -67.49908262099,-29.1770394939196 -67.4996115669614,-29.1776202973392 -67.4998086252644,-29.1781699862899 -67.500078283995,-29.1786989322613 -67.5002960852773,-29.1795701373907 -67.5005761154975,-29.1803376276238 -67.5011465474275))"
9285;12;LaRioja;"LA RIOJA";6;Chilecito;NULL;36.27209144792549;1181;0.2154;5482.8227;300;NULL;NULL;1;"POLYGON((-29.1709422637748 -67.4999358169504,-29.1683716675857 -67.5069200782946,-29.1667064386078 -67.507776943691,-29.1663184240886 -67.5077931109626,-29.1661244168291 -67.5076314382463,-29.1655747295937 -67.5074374309868,-29.1647663660122 -67.507033249196,-29.1638448315293 -67.506596732862,-29.1631496388492 -67.506289554701,-29.1624867807123 -67.5060308783549,-29.1649765405434 -67.4977209007371,-29.1709422637748 -67.4999358169504))"
9286;12;LaRioja;"LA RIOJA";6;Chilecito;NULL;36.782287037037065;1081;0.2154;5018.5701;272;NULL;NULL;1;"POLYGON((-29.1750070835428 -67.5000674827865,-29.1732860514016 -67.4993790699301,-29.1728949077331 -67.5006307296691,-29.170923543644 -67.499864088079,-29.1666679005311 -67.4982682219116,-29.1675440623485 -67.4971573738932,-29.1682794124452 -67.4959370056475,-29.1692025115028 -67.4945445341878,-29.1700473818267 -67.4934806234096,-29.1702194850408 -67.4930425425009,-29.1713616245527 -67.4921820264303,-29.1716901852342 -67.4921820264303,-29.1723160151038 -67.4926044615922,-29.1744438366602 -67.4931364169813,-29.1746315856211 -67.4928860850335,-29.179395715503 -67.4923854211379,-29.1800763054861 -67.4922759009107,-29.1790906234416 -67.4937153096107,-29.1750070835428 -67.5000674827865))"
9287;12;LaRioja;"LA RIOJA";6;Chilecito;NULL;37.03310880829017;193;0.2154;896.0074;46;NULL;NULL;1;"POLYGON((-29.1661916274124 -67.5079259235221,-29.1603458915979 -67.5111525761916,-29.1564182151461 -67.5102316037822,-29.1563098654509 -67.5069675692137,-29.1579757420149 -67.5025658628454,-29.1628781953998 -67.5046479707077,-29.1624235069098 -67.5059926877312,-29.1625009006954 -67.5061087784095,-29.165525445309 -67.5074397906359,-29.1661916274124 -67.5079259235221))"
9288;12;LaRioja;"LA RIOJA";6;Chilecito;NULL;36.29588414634147;329;0.2154;1527.3909;65;NULL;NULL;1;"POLYGON((-29.15515439226 -67.5130437255659,-29.1504883731048 -67.5102537347308,-29.1513422065069 -67.5084378355235,-29.1508250961366 -67.5081852932497,-29.1518352652321 -67.505106682673,-29.1580586284094 -67.5022204852575,-29.1562667808473 -67.506958659348,-29.1564190851052 -67.5105225954692,-29.15515439226 -67.5130437255659))"
